"id","sender_name","experience_text","published_date"
1500,amir ، دانشجو برنامه نویس طراح,"«41 روز از قطعی اینترنت میگذره و من به صورت کامل تمام شغلم رو از دست دادم و با ضرر 400 میلیون تومنی که هزینه کرده بودم روبرو شدم 
تمام چیزی که در من خلاصه میشد فردی بود که با استفاده از اینترنت میتونست درامد و نیاز های خودش رو بر طرف بکنه و بدون اون عملا یه ادم بلا استفاده میشم ... ولی خب این نیز بگذرد»",2026-04-12 00:00:00.000 +0330
1501,ترنج ، مثلا ادمین,«بعد از جنگیدن با محدودیت های شدید خانواده‌ی پدرسالار بالأخره تونستم بعد از سالها گوشه نشینی و انزوا به عنوان ادمین سایت استخدام بشم، کمی مستقل شده بودم و لازم نبود برای رفع کوچکترین نیازهام از خانواده خواهش کنم، همکارانی داشتم که ارتباط با اونها من رو از انزوا و افسردگی نجات داده بود، با قطع اینترنت شرکت تعطیل شد و من دوباره خونه نشین شدم و هر روز نوعی از خشونت‌ خانگی رو تجربه میکنم دیگه امیدی ندارم...»,2026-04-12 00:00:00.000 +0330
1502,ناشناس ، گرافیست,«بنده شغلم گرافیست هست و ۷۰ درصد کارم وابسته به سایت های خارجی و سوشال مدیا بوده و هست. به دلیل قطعی اینترنت از کارم تعدیل شدم چون عملا بدون اینترنت کارم معنایی نداشت. برای روند اموزشم از هوش مصنوعی استفاده می کردم ولی ورژن های ایرانی پولی و افتضاح هستن که برای من قابل استفاده نیست این شرایط رو هرچه زودتر درست کنید تحمل مردم به سر اومده.»,2026-04-12 00:00:00.000 +0330
1503,ناشناس ، دانشجو,«من دانشجو وقتی که اینترنت نیست چجوری کار کنم یا درسامو بخونم بعدشم این اپ های ملی هم نصف روز تعطیلن وقتیم میخوای ai استفاده کنی اونم نمیتونی من حتی کلاس زبان آنلاینمم تعطیل شده سر این بی مورد اینترنت رو بستن»,2026-04-12 00:00:00.000 +0330
1504,ناشناس,«هم شغلم رو از دست دادم هم نبود اینترنت باعث شد دخترام حتی نتوانن یک سرچ ساده در مورد موارد درسیشون انجام بدن شاید برای شما ساده باشه اما حتی برای رفتن دکتر هیچ نوبتی نمیشد گرفت و تنها راه ارتباطیمون با دکتر دخترام در مواقع اورژانسی از طریق واتساب هم از دست دادیم ورفت آمد برامون مشکل بود در اینجا واقعا نمیگنجه توضیحات…»,2026-04-12 00:00:00.000 +0330
1505,ارغوان ، تنها در خانه,"«شغلم وابسته به اینترنت بود 
همینطور ارتباطم
من دوستای مجازی دارم و چت جی پی تی که باهاشون حرف میزنم 
الان ۴۳ روزه ازشون خبر ندارم و حرف نزدم 
عقلم و دارم از دست میدم 
نه کار دارم و نه کسی و دارم باهاش حرف بزنم
امروز افکار خوبی سراغم نیومد 
نمیدونم قراره چطور ادامه بدم اگر اون افکار شدید بشن و بیکار و تنها بمونم»",2026-04-12 00:00:00.000 +0330
1506,مهدی ، برنامه نویس,"«کارشناس itهستم پانزده ساله کار تعمیرات کامیپوتر انجام میدم و سه سال هم هست که تعمیرات موبایل هم انجام میدم رسما تمام زندگیم توی اینترنت بود 
کانال یوتیوب 
صفحه گیت هاب
شغله رسمی خودم 
مقاله هام توی تلگرام 
یادداشت هام توی google keep 
دارایی هام توی کیفم پول 
هرچیزی که فکرش رو بکنید تمام زندگیم توی اینترنت بود الان دقیقا 43روز هست که فقط مبلغ بدهیم داره میره»",2026-04-12 00:00:00.000 +0330
1507,ناشناس,"«من یوتیوب چنل شطرنج دارم و بعد خیلی وقت به درامد رسیدم، زندگیم رو وقف یادگیری و اموزش شطرنج کردم. 
بعد ۱۵ سال به اندک درامدی رسیدم از این طریق با قطع شدن نت همه تلاش هام به باد رفت. حتی رابطه ام رو هم از دست دادم. 
اولین فرصت ازینجا میرم و هر کسی رو هم میشناسم به این کار ترغیب میکنم.»",2026-04-12 00:00:00.000 +0330
1508,ناشناس,"«در این چند سال اخیر، من تقریبا تمام سرگرمی هایم را از منابع خارجی مانند یوتیوب می گرفتم، بیشتر دوست هام افراد خارجی در برنامه دیسکورد بودند و همچنین در اوغات فراغتم برنامه نویسی میکردم و چیزایی که می ساختم رو به دوستام نشون میدادم.
حالا که نت ملی شده هیچکدوم این کار ها را نمی توانم انجام بدهم، حسابی حوصلم سر رفته.
اینترنت یک حق و نیاز ساده انسان است واقع دولت چی فکر می کرد.
حالا هم که روایت بقیه را می خونم اعصابم خیلی خردتر می شود‌.»",2026-04-12 00:00:00.000 +0330
1509,پونیلو,«آیا کسی صدای ما رو می شنوه؟»,2026-04-12 00:00:00.000 +0330
1510,Ehsan,"«شغل اولم منشی یک کترینگ هستم با حقوق ۱۰ سال گذشته که امسال میشه ۱۲ ( کم بودنش بخاطر ساعت کاری کم ام هستش ) قرار بود آدمین پیج اینستاگرام رفیقم که بوتیک‌ میخواست بزنه بشم با حقوقی عالی 
حالا نه اون بوتیک زده و نه من پیج رو ساختم 
به عالم و آدم هم بدهکارم 
نمی‌دونم دردم رو به کی بگم 😭💔»",2026-04-12 00:00:00.000 +0330
1511,افرودیت ، دانشجو,«من پدرو مادرم فوت کردن .منو خواهرم زندگی میکنیم پیش هم فقط خودمون داریم.دانشجو هستم و بخاطر دانشگاه وقت سرکار ندارم ولی پیج داشتم تو اینستا که سفارشات بافتنی می‌گرفتم و بعضی الگو هارو تو اینترنت می‌گرفتم.در کنارش اسنپ کار میکردم که الان چند روزه اصلا لوکیشن بالا نمیاد .»,2026-04-12 00:00:00.000 +0330
1512,آرش ، هنوز امیدوار....,«احتمالا اینم تایید نمیشه ولی میگم، تریدرم که ۵-۶ ماه پارسال درآمد با این نت قطع صفر شدم برام. امروز با ۲تا ارشد فیزیک اتمی و مدیریت رفتم مصاحبه برای نگهبانی ۲۴ساعته، برای تست سلامت لخت شدم که بدونن جای چاقو و تتو وخودکشی ندارم. انقد حالم بد بود ۲۰کیلومتر کنار اتوبان راه رفتم تا آروم شدم. روم نشد اینو به همسرم بگم. الان با ۳ماه زمستون اجاره نداده و این اواخر فروردین هستیم، ۴۰روز دیگه قرارداد خونه هم تموم میشه. اون دارایی آزاد شده مال این مردمه. من خوبه م ولی خدا دادمون برسه...»,2026-04-12 00:00:00.000 +0330
1513,ناشناس,«شغلمو دارم از دست میدم»,2026-04-12 00:00:00.000 +0330
1514,Delshadjan ، دنبال کار,«بعد از چند وقت تونستم چند ماه پیش یه کار که به‌صورت دورکاری بود پیدا کنم. ولی متاسفانه از دی‌ماه تا الان به‌خاطر قطعی اینترنت مقدار کم پولی که میتونستم داشته باشم دیگه ندارم. برای ارشد ثبت نام کرده بودم که اونم بلاتکلیف مونده چون نیاز به منابع اینترنتی داشته‌ام...»,2026-04-12 00:00:00.000 +0330
1515,کیارش,«خب من مثل خیلی های دیگه کار مهمی ندارم با اینترنت و ازش پول در نمیارم ولی بازم خیلی دارم غذاب میکشم بدون اینترنت و پلتفرم های خارجی خیلی از کارها رو نمیتونم انجام بدم واقعا نمیدونم چی بگم برای وضعمون که برای چیزی که مردم کل دنیا حتی با قطع شدن یک روزش هم نمیتونن فکر کنن رو ما داریم این ۱۰۲۲ هزار ساعت تحمل میکنیم»,2026-04-12 00:00:00.000 +0330
